Client Name,Total Assistance,Total Investment,Investment Gain,Investment Grade,Condition,Estimated Jobs,Country,SME,Ownership,Status,Constituency,Sector,Business Plan Grade,Average Grade,Jobs Created
Linnodee Limited,10000,20000,10000.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,MANUFACTURING,False,False,False
Linton & Robinson Environmental Ltd ,14483,48275,33792.0,0.6999896426721905,Other,0,Northern Ireland,SME,Local,Local,WEST TYRONE,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,True,False
Linton Ag-Industrial Limited,16196,44243,28047.0,0.6339307913116199,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,LAGAN VALLEY,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,False,True,False
Linton Ag-Industrial Limited,11200,56000,44800.0,0.8,Creating Jobs / Capital Investment / Business Development,1,Northern Ireland,SME,Local,Local,LAGAN VALLEY,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,False,True,True
Linwoods,77406,252977,175571.0,0.6940196144313515,Developing Skills,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,True,False
Linwoods,100000,795200,695200.0,0.8742454728370221,Creating Jobs / Capital Investment / Business Development,18,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,True,True,True
Linwoods,1838,3750,1912.0,0.5098666666666667,Developing Skills,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,False,False
Linwoods,73885,246284,172399.0,0.7000008120706176,Other,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING,False,True,False
Liopa,32948,49350,16402.0,0.33236068895643367,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Liopa,14860,33360,18500.0,0.5545563549160671,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Liopa,160920,386580,225660.0,0.5837342852708365,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST EAST,INFORMATION AND COMMUNICATION,False,True,False
Liopa,5000,10000,5000.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Liopa,100087.25,184740.53,84653.28,0.4582279806169226,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Liopa,9640,24100,14460.0,0.6,Other,0,Northern Ireland,SME,Local,Local,BELFAST EAST,INFORMATION AND COMMUNICATION,False,True,False
Liopa,5267,10533,5266.0,0.49995253014335894,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST EAST,INFORMATION AND COMMUNICATION,False,False,False
Liopa,48388,126278,77890.0,0.616813696764282,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST EAST,INFORMATION AND COMMUNICATION,False,True,False
Liopa,44355,438565,394210.0,0.8988633383876963,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST EAST,INFORMATION AND COMMUNICATION,True,True,False
Liopa,10000,20000,10000.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST EAST,INFORMATION AND COMMUNICATION,False,False,False
Liopa,2400,4800,2400.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST EAST,INFORMATION AND COMMUNICATION,False,False,False
Liopa,149992,0,-149992.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST EAST,INFORMATION AND COMMUNICATION,False,False,False
Liopa,50000,65000,15000.0,0.23076923076923073,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Liopa,0,154905,154905.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST EAST,INFORMATION AND COMMUNICATION,True,False,False
Liopa,149990.58,150123.66,133.0800000000163,0.000886469194795958,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST EAST,INFORMATION AND COMMUNICATION,False,False,False
Liopa,44999.83,2999999.83,2955000.0,0.9850000558166698,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST EAST,INFORMATION AND COMMUNICATION,True,True,False
Liopa,49996.86,49996.86,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST EAST,INFORMATION AND COMMUNICATION,False,False,False
Liopa,144080,582895,438815.0,0.7528199761535096,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST EAST,INFORMATION AND COMMUNICATION,False,True,False
Listo Limited,2437,6093,3656.0,0.6000328245527655,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,UPPER BANN,MANUFACTURING,False,True,False
Listo Limited,13433,45298,31865.0,0.7034526910680383,Investing in R&D,0,Northern Ireland,SME,Local,Local,LAGAN VALLEY,MANUFACTURING,False,True,False
Lithe IT,24000,220000,196000.0,0.8909090909090909,Creating Jobs / Capital Investment / Business Development,4,Great Britain,SME,External,New,FOYLE,INFORMATION AND COMMUNICATION,True,True,True
Lithe IT,25800,272000,246200.0,0.9051470588235294,Creating Jobs / Capital Investment / Business Development,4,Great Britain,SME,External,Existing,FOYLE,INFORMATION AND COMMUNICATION,True,True,True
Littertech UK Ltd,99571,232128,132557.0,0.5710513165150262,Investing in R&D,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING,False,False,False
Little Automation Limited,99000,778000,679000.0,0.8727506426735219,Creating Jobs / Capital Investment / Business Development,9,Northern Ireland,SME,Local,Local,UPPER BANN,MANUFACTURING,True,True,True
Little Bears Private Day Nursery Ltd,10000,10000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,NORTH DOWN,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,False,False,False
Locate a Locum,4900,10000,5100.0,0.51,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST WEST,INFORMATION AND COMMUNICATION,False,False,False
Little Citizens Boutique Ltd.,19000,98000,79000.0,0.8061224489795918,Creating Jobs / Capital Investment / Business Development,3,Northern Ireland,SME,Local,Local,NORTH DOWN,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,False,True,True
Little Electrical,8926,39725,30799.0,0.7753052234109503,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,UPPER BANN,MANUFACTURING,False,True,False
Little Electrical,7276,14850,7574.0,0.5100336700336701,Developing Skills,0,Northern Ireland,SME,Local,Local,UPPER BANN,MANUFACTURING,False,False,False
Little Rock Wine Company Limited,5000,10000,5000.0,0.5,Covid Support,0,Northern Ireland,SME,Local,Local,UPPER BANN,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,False,False,False
Little Thunder Co.,25000,247000,222000.0,0.8987854251012146,Creating Jobs / Capital Investment / Business Development,4,Northern Ireland,SME,Local,Local,BELFAST NORTH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",True,True,True
Locate a Locum,47000,442000,395000.0,0.8936651583710408,Creating Jobs / Capital Investment / Business Development,7,Northern Ireland,SME,Local,Local,BELFAST WEST,INFORMATION AND COMMUNICATION,True,True,True
Locate a Locum,925,1850,925.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST WEST,INFORMATION AND COMMUNICATION,False,False,False
Locate a Locum,4170,8340,4170.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST WEST,INFORMATION AND COMMUNICATION,False,False,False
Locate a Locum,975,1950,975.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST WEST,INFORMATION AND COMMUNICATION,False,False,False
Locate a Locum,97764,270904,173140.0,0.6391193928476508,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST WEST,INFORMATION AND COMMUNICATION,False,True,False
Locate a Locum,49200,511000,461800.0,0.9037181996086106,Creating Jobs / Capital Investment / Business Development,9,Northern Ireland,SME,Local,Local,BELFAST WEST,INFORMATION AND COMMUNICATION,True,True,True
Locate a Locum,4900,10000,5100.0,0.51,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST WEST,INFORMATION AND COMMUNICATION,False,False,False
Locate a Locum,3000,6000,3000.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST WEST,INFORMATION AND COMMUNICATION,False,False,False
Locate a Locum,14967,30595,15628.0,0.5108024186958653,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Locate a Locum,40000,97000,57000.0,0.5876288659793815,Other,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,True,False
Locate a Locum,135045,329755,194710.0,0.5904686812936877,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,True,False
Locate a Locum,249705.22,749115.26,499410.04000000004,0.6666664886789251,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,True,False
Locate a Locum,98000,1070000,972000.0,0.908411214953271,Creating Jobs / Capital Investment / Business Development,14,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,True,True,True
Locate a Locum,200000,200000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST WEST,INFORMATION AND COMMUNICATION,False,False,False
Locate a Locum,10000,10000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST EAST,INFORMATION AND COMMUNICATION,False,False,False
Locate a Locum,50293.98,50294.43,0.4499999999970896,8.947312853502254e-06,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Locate a Locum,199411.23,199411.23,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Meteor Space Ltd.,25000,25000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,MID ULSTER,INFORMATION AND COMMUNICATION,False,False,False
Metfinn Limited,21000,42000,21000.0,0.5,Creating Jobs / Capital Investment / Business Development,1,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,MANUFACTURING,False,False,True
Lock-A-Block (N.I) Ltd,3365,6730,3365.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,UPPER BANN,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
Lock-A-Block (N.I) Ltd,1830,3660,1830.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,UPPER BANN,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
Lock-A-Block (N.I) Ltd,2250,7500,5250.0,0.7,Other,0,Northern Ireland,SME,Local,Local,UPPER BANN,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,True,False
Lock-A-Block (N.I) Ltd,700,1400,700.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,UPPER BANN,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
Lock-A-Block (N.I) Ltd,2250,4500,2250.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,UPPER BANN,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
Lock-A-Block (N.I) Ltd,4500,9000,4500.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,UPPER BANN,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
Lodge Equine Stables,12000,12000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,"AGRICULTURE, FORESTRY AND FISHING",False,False,False
Lodge Hotel And Travel Stop,5446,13615,8169.0,0.6,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,False,True,False
Lola Sports Ltd,7350,15000,7650.0,0.51,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,"ARTS, ENTERTAINMENT AND RECREATION",False,False,False
Long Meadow Cider Ltd,1063,2125,1062.0,0.4997647058823529,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,UPPER BANN,MANUFACTURING,False,False,False
Loughview Groundworks & Civils Ltd,10000,10000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,MID ULSTER,CONSTRUCTION,False,False,False
Long's Catering Equipment Ltd,12200,77500,65300.0,0.8425806451612903,Creating Jobs / Capital Investment / Business Development,3,Northern Ireland,SME,Local,Local,LAGAN VALLEY,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",True,True,True
Loud Mouth Media,44000,158000,114000.0,0.7215189873417722,Creating Jobs / Capital Investment / Business Development,6,Northern Ireland,SME,Local,Local,BELFAST SOUTH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,True,True
Loud Mouth Media,49000,356000,307000.0,0.8623595505617978,Creating Jobs / Capital Investment / Business Development,7,Northern Ireland,SME,Local,Local,BELFAST SOUTH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",True,True,True
Lough Neagh Fishermen's Cooperative,25000,50000,25000.0,0.5,Other,0,Northern Ireland,SME,Local,Local,MID ULSTER,"AGRICULTURE, FORESTRY AND FISHING",False,False,False
Loughshore Plumbing & Electrical Ltd,49000,370000,321000.0,0.8675675675675676,Creating Jobs / Capital Investment / Business Development,7,Northern Ireland,SME,Local,Local,MID ULSTER,CONSTRUCTION,True,True,True
Loughshore Plumbing & Electrical Ltd,4370,8740,4370.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,CONSTRUCTION,False,False,False
Loughshore Veg Limited,26280,65700,39420.0,0.6,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,True,False
Loughshore Veg Limited,33310,83275,49965.0,0.6,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,True,False
Loughshore Veg Limited,6450,32250,25800.0,0.8,Covid Support,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING,False,True,False
Loughtec Limited,10000,21440,11440.0,0.5335820895522387,Developing Skills,0,Northern Ireland,SME,Local,Local,WEST TYRONE,INFORMATION AND COMMUNICATION,False,False,False
Loughtec Limited,42000,349000,307000.0,0.8796561604584527,Creating Jobs / Capital Investment / Business Development,6,Northern Ireland,SME,Local,Local,WEST TYRONE,INFORMATION AND COMMUNICATION,True,True,True
Loughview Timber Ireland Limited,21262,70873,49611.0,0.6999985890254399,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,UPPER BANN,MANUFACTURING,False,True,True
Loughview Timber Ireland Limited,3304,6608,3304.0,0.5,Developing Skills,0,Northern Ireland,SME,Local,Local,UPPER BANN,MANUFACTURING,False,False,False
Loughview Timber Ireland Limited,10000,23005,13005.0,0.5653118887198435,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,UPPER BANN,MANUFACTURING,False,False,False
Loughview Timber Ireland Limited,10000,23005,13005.0,0.5653118887198435,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,UPPER BANN,MANUFACTURING,False,False,False
Loughview Timber Ireland Limited,4560,9119,4559.0,0.49994516942647216,Developing Skills,0,Northern Ireland,SME,Local,Local,UPPER BANN,MANUFACTURING,False,False,False
Loughview Timber Ireland Limited,2246,5614,3368.0,0.5999287495546848,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,UPPER BANN,MANUFACTURING,False,True,False
Loughview Timber Ireland Limited,9086,25820,16734.0,0.6481022463206816,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,UPPER BANN,MANUFACTURING,False,True,False
Louis Boyd,20000,42846,22846.0,0.5332119684451291,Covid Support,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,False,False,False
Louis Boyd Plant Hire,25000,25000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,False,False
Love Wool,5000,6971,1971.0,0.2827427915650552,Covid Support,0,Northern Ireland,SME,Local,Local,UPPER BANN,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,False,False,False
Lovely Looks ,2800,3500,700.0,0.19999999999999996,Covid Support,0,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,False,False,False
LoveOlli,2140,5350,3210.0,0.6,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,False,True,False
LoveOlli,4188,10470,6282.0,0.6,Other,0,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,False,True,False
Lowden Guitars,25000,80222,55222.0,0.6883647877140934,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING,False,True,False
Lowden Guitars,25848,74159,48311.0,0.6514516107282999,Investing in R&D,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING,False,True,False
Lowden Guitars,553141,1972516,1419375.0,0.7195759121852496,Investing in R&D,14,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING,False,True,True
Lowden Guitars,90000,695000,605000.0,0.8705035971223022,Creating Jobs / Capital Investment / Business Development,18,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING,True,True,True
Lowden Guitars,3528,7200,3672.0,0.51,Developing Skills,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING,False,False,False
Lowden Guitars,40000,161210,121210.0,0.7518764344643633,Other,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING,False,True,False
Lowden Guitars,29250,65000,35750.0,0.55,Creating Jobs / Capital Investment / Business Development,1,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING,False,False,True
Lowden Guitars,7650,15300,7650.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING,False,False,False
Lowdown,15000,15000,0.0,0,Other,0,Northern Ireland,SME,Local,Local,UPPER BANN,INFORMATION AND COMMUNICATION,False,False,False
Lowdown,35000,35000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,UPPER BANN,INFORMATION AND COMMUNICATION,False,False,False
Lowe Rental Ltd,3500,10800,7300.0,0.6759259259259259,Developing Innovation & Technology  ,0,Great Britain,Non SME,External,Existing,LAGAN VALLEY,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,True,False
Lowe Rental Ltd,25000,71670,46670.0,0.6511790149295382,Developing Innovation & Technology  ,0,Great Britain,Non SME,External,Existing,LAGAN VALLEY,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,True,False
Lowe Rental Ltd,10290,21000,10710.0,0.51,Other,0,Great Britain,Non SME,External,Existing,LAGAN VALLEY,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,False,False
Lowe Rental Ltd,82500,1108000,1025500.0,0.9255415162454874,Creating Jobs / Capital Investment / Business Development,11,Great Britain,Non SME,External,Existing,LAGAN VALLEY,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,True,True,True
Lowry Building & Civil Engineering Ltd,4990,9980,4990.0,0.5,Developing Skills,0,Northern Ireland,SME,Local,Local,WEST TYRONE,CONSTRUCTION,False,False,False
Lowry Building & Civil Engineering Ltd,25000,90465,65465.0,0.7236500303984967,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,WEST TYRONE,CONSTRUCTION,False,True,False
Lowry Building & Civil Engineering Ltd,14250,28500,14250.0,0.5,Creating Jobs / Capital Investment / Business Development,1,Northern Ireland,SME,Local,Local,WEST TYRONE,CONSTRUCTION,False,False,True
Lowry Building & Civil Engineering Ltd,2256,11280,9024.0,0.8,Covid Support,0,Northern Ireland,SME,Local,Local,WEST TYRONE,CONSTRUCTION,False,True,False
Loyalbe Ltd,15000,15000,0.0,0,Other,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Loyalbe Ltd,8000,20000,12000.0,0.6,Other,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,True,False
Loyalbe Ltd,2700,5400,2700.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Loyalbe Ltd,30000,190000,160000.0,0.8421052631578947,Creating Jobs / Capital Investment / Business Development,3,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,True,True,True
Loyalbe Ltd,3498,6998,3500.0,0.5001428979708489,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Loyalbe Ltd,3225,6450,3225.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Loyalbe Ltd,2700,5400,2700.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Loyalbe Ltd,200000,200000,0.0,0,Covid Support,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Loyalbe Ltd,9600,24000,14400.0,0.6,Other,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,True,False
Loyalbe Ltd,74341,224341,150000.0,0.6686249949853125,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,True,False
Loyalbe Ltd,60000,60000,0.0,0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Loyalbe Ltd,50240.32,100480.64,50240.32,0.5,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
Loyalbe Ltd,150000,350089,200089.0,0.5715375233154998,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,INFORMATION AND COMMUNICATION,False,False,False
LSR Support Limited,96000,513640,417640.0,0.8130986683280118,Creating Jobs / Capital Investment / Business Development,13,Northern Ireland,SME,Local,Local,FOYLE,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,True,True
LSR Support Limited,4320,8640,4320.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,FOYLE,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,False,False
LSR Support Limited,1909,4773,2864.0,0.6000419023674838,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,FOYLE,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,True,False
LSR Support Limited,34273,106051,71778.0,0.676825301034408,Investing in R&D,0,Northern Ireland,SME,Local,Local,FOYLE,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,True,False
Lucid Interactive Limited,31067,113001,81934.0,0.7250732294404474,Investing in R&D,0,Northern Ireland,SME,Local,Local,FOYLE,INFORMATION AND COMMUNICATION,False,True,False
Lulublu,3960,4950,990.0,0.19999999999999996,Covid Support,0,Northern Ireland,SME,Local,Local,STRANGFORD,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,False,False,False
LumenID Limited,18300,45750,27450.0,0.6,Other,0,Northern Ireland,SME,Local,Local,LAGAN VALLEY,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,False,True,False
Lumenstream,9912,35404,25492.0,0.7200316348435205,Other,0,Northern Ireland,SME,Local,Local,BELFAST EAST,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,False,True,False
Lumenstream,3822,7800,3978.0,0.51,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST EAST,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,False,False,False
Lumiere Events Limited,5160,19550,14390.0,0.7360613810741687,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,"ARTS, ENTERTAINMENT AND RECREATION",False,True,False
Lumina,8550,153000,144450.0,0.9441176470588235,Creating Jobs / Capital Investment / Business Development,1,Northern Ireland,SME,Local,Local,MID ULSTER,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,True,True,True
Lusso Tan,20160,187400,167240.0,0.8924226254002134,Creating Jobs / Capital Investment / Business Development,3,Northern Ireland,SME,Local,Local,BELFAST EAST,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,True,True,True
Lusso Tan,3000,7500,4500.0,0.6,Other,0,Northern Ireland,SME,Local,Local,BELFAST EAST,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,False,True,False
Lusso Tan,10000,20000,10000.0,0.5,Other,0,Northern Ireland,SME,Local,Local,BELFAST EAST,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,False,False,False
Mivan Marine Limited,1470,3000,1530.0,0.51,Developing Skills,0,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,MANUFACTURING,False,False,False
Lusso Tan,1440,3300,1860.0,0.5636363636363637,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST EAST,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,False,False,False
Lusso Tan,40000,323000,283000.0,0.8761609907120743,Creating Jobs / Capital Investment / Business Development,4,Northern Ireland,SME,Local,Local,BELFAST EAST,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,True,True,True
Lynch Tar,4810,9620,4810.0,0.5,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,WEST TYRONE,CONSTRUCTION,False,False,False
M & J Clinical Associates Ltd,22785,61980,39195.0,0.6323814133591481,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST EAST,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",False,True,False
M & M Contractors,42607,142025,99418.0,0.700003520506953,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,BELFAST NORTH,CONSTRUCTION,False,True,True
